machine_id,cycle,health_score,status,timestamp,temperature_celsius,vibration_hz,pressure_psi,rotation_rpm
MACHINE-001,726,63.61246516770233,Warning,2025-10-21T11:33:07.577857Z,90.98,76.93,88.0,1469.32
MACHINE-001,727,63.56184068611098,Warning,2025-10-21T11:33:07.577857Z,90.02,88.62,82.63,1461.06
MACHINE-001,728,63.51319162868256,Warning,2025-10-21T11:33:07.577857Z,91.4,87.37,88.93,1377.12
MACHINE-001,729,63.467571231936574,Warning,2025-10-21T11:33:07.577857Z,88.28,89.66,87.47,1456.02
MACHINE-001,730,63.42019652396082,Warning,2025-10-21T11:33:07.577857Z,85.33,94.07,88.45,1318.5
MACHINE-001,731,63.37217286074943,Warning,2025-10-21T11:33:07.577857Z,83.65,92.5,81.49,1482.64
MACHINE-001,732,63.31746518269454,Warning,2025-10-21T11:33:07.577857Z,87.13,71.4,84.52,1466.93
MACHINE-001,733,63.25905519960473,Warning,2025-10-21T11:33:07.577857Z,87.99,84.73,79.31,1485.2
MACHINE-001,734,63.2106737383296,Warning,2025-10-21T11:33:07.577857Z,88.68,92.34,86.8,1279.65
MACHINE-001,735,63.15759690089621,Warning,2025-10-21T11:33:07.577857Z,89.91,91.75,84.63,1431.97
MACHINE-001,736,63.109681275256705,Warning,2025-10-21T11:33:07.577857Z,86.77,86.28,92.4,1430.94
MACHINE-001,737,63.0692773633833,Warning,2025-10-21T11:33:07.577857Z,86.36,87.77,80.07,1447.62
MACHINE-001,738,63.016675824556465,Warning,2025-10-21T11:33:07.577857Z,86.09,82.09,83.3,1385.82
MACHINE-001,739,62.975169065182804,Warning,2025-10-21T11:33:07.577857Z,86.97,93.03,88.54,1494.37
MACHINE-001,740,62.932270656251546,Warning,2025-10-21T11:33:07.577857Z,83.64,94.4,84.46,1372.95
MACHINE-001,741,62.87270564893159,Warning,2025-10-21T11:33:07.578858Z,88.68,95.11,87.76,1570.23
MACHINE-001,742,62.82092385233506,Warning,2025-10-21T11:33:07.578858Z,87.56,89.33,91.68,1416.12
MACHINE-001,743,62.77447032828508,Warning,2025-10-21T11:33:07.578858Z,85.98,85.24,81.53,1462.62
MACHINE-001,744,62.71558113057342,Warning,2025-10-21T11:33:07.578858Z,89.1,85.54,77.73,1487.21
MACHINE-001,745,62.65837989334155,Warning,2025-10-21T11:33:07.578858Z,87.13,89.03,82.72,1430.35
MACHINE-001,746,62.610248748157716,Warning,2025-10-21T11:33:07.578858Z,86.55,79.17,83.18,1313.35
MACHINE-001,747,62.565135103804145,Warning,2025-10-21T11:33:07.578858Z,87.01,87.33,93.6,1507.14
MACHINE-001,748,62.51071097080111,Warning,2025-10-21T11:33:07.578858Z,86.79,89.57,84.47,1452.48
MACHINE-001,749,62.45179246997575,Warning,2025-10-21T11:33:07.578858Z,84.21,84.71,83.96,1518.26
MACHINE-001,750,62.41109994692577,Warning,2025-10-21T11:33:07.578858Z,83.12,90.34,84.95,1457.06
MACHINE-001,751,62.37036288307565,Warning,2025-10-21T11:33:07.578858Z,86.08,92.24,85.57,1436.75
MACHINE-001,752,62.32952215858213,Warning,2025-10-21T11:33:07.578858Z,86.94,78.55,87.14,1385.18
MACHINE-001,753,62.28904629896566,Warning,2025-10-21T11:33:07.578858Z,87.93,79.11,81.29,1419.69
MACHINE-001,754,62.23285952768479,Warning,2025-10-21T11:33:07.578858Z,83.83,80.0,84.8,1409.97
MACHINE-001,755,62.1768205714047,Warning,2025-10-21T11:33:07.578858Z,88.47,86.01,84.48,1437.34
MACHINE-001,756,62.1270000864959,Warning,2025-10-21T11:33:07.578858Z,89.88,80.92,95.75,1480.88
MACHINE-001,757,62.08586048926233,Warning,2025-10-21T11:33:07.578858Z,86.04,89.18,86.32,1317.8
MACHINE-001,758,62.03367335098405,Warning,2025-10-21T11:33:07.578858Z,84.09,78.5,85.23,1485.76
MACHINE-001,759,61.9769566075467,Warning,2025-10-21T11:33:07.578858Z,85.35,77.46,79.99,1388.63
MACHINE-001,760,61.91952572196236,Warning,2025-10-21T11:33:07.578858Z,93.2,76.7,82.57,1400.68
MACHINE-001,761,61.863283897350904,Warning,2025-10-21T11:33:07.578858Z,86.62,76.03,85.67,1292.8
MACHINE-001,762,61.8181965403127,Warning,2025-10-21T11:33:07.578858Z,88.85,84.47,77.4,1387.64
MACHINE-001,763,61.76845706357425,Warning,2025-10-21T11:33:07.578858Z,85.69,102.13,77.37,1444.17
MACHINE-001,764,61.72833488920191,Warning,2025-10-21T11:33:07.578858Z,86.87,90.71,77.83,1341.12
MACHINE-001,765,61.67368278344922,Warning,2025-10-21T11:33:07.578858Z,87.78,90.14,87.55,1483.14
MACHINE-001,766,61.62953913642564,Warning,2025-10-21T11:33:07.578858Z,89.09,97.72,84.36,1361.02
MACHINE-001,767,61.5859107705918,Warning,2025-10-21T11:33:07.578858Z,92.12,94.28,89.53,1335.14
MACHINE-001,768,61.53157837387848,Warning,2025-10-21T11:33:07.578858Z,89.69,84.58,86.59,1472.77
MACHINE-001,769,61.48706740507789,Warning,2025-10-21T11:33:07.578858Z,82.63,80.35,84.15,1476.1
MACHINE-001,770,61.4376002274137,Warning,2025-10-21T11:33:07.578858Z,88.92,81.84,87.27,1396.49
MACHINE-001,771,61.38860395363941,Warning,2025-10-21T11:33:07.578858Z,84.07,92.12,87.27,1464.56
MACHINE-001,772,61.3450821341943,Warning,2025-10-21T11:33:07.578858Z,84.86,87.36,82.04,1486.67
MACHINE-001,773,61.297301371247656,Warning,2025-10-21T11:33:07.578858Z,89.68,75.7,84.41,1461.72
MACHINE-001,774,61.24109153218535,Warning,2025-10-21T11:33:07.578858Z,88.61,89.93,97.27,1391.73
MACHINE-001,775,61.19611463339271,Warning,2025-10-21T11:33:07.578858Z,83.79,96.7,81.57,1419.48
MACHINE-001,776,61.14589366380356,Warning,2025-10-21T11:33:07.578858Z,86.96,80.46,84.46,1430.65
MACHINE-001,777,61.10095191703206,Warning,2025-10-21T11:33:07.578858Z,86.38,84.21,89.6,1364.32
MACHINE-001,778,61.05512058650258,Warning,2025-10-21T11:33:07.578858Z,91.48,89.3,78.8,1418.28
MACHINE-001,779,61.00755076904084,Warning,2025-10-21T11:33:07.578858Z,82.68,89.92,83.03,1390.5
MACHINE-001,780,60.95523223255177,Warning,2025-10-21T11:33:07.578858Z,85.77,90.34,86.9,1447.28
MACHINE-001,781,60.90440635055337,Warning,2025-10-21T11:33:07.578858Z,83.4,83.4,82.13,1527.44
MACHINE-001,782,60.85271788314938,Warning,2025-10-21T11:33:07.578858Z,92.42,85.86,84.22,1419.18
MACHINE-001,783,60.79380871096832,Warning,2025-10-21T11:33:07.578858Z,85.29,83.4,83.55,1408.86
MACHINE-001,784,60.73605910639089,Warning,2025-10-21T11:33:07.578858Z,87.56,97.54,84.42,1355.14
MACHINE-001,785,60.69269572728499,Warning,2025-10-21T11:33:07.578858Z,88.51,84.82,83.93,1450.08
MACHINE-001,786,60.63825098836133,Warning,2025-10-21T11:33:07.578858Z,83.39,83.26,80.8,1389.01
MACHINE-001,787,60.58086762830864,Warning,2025-10-21T11:33:07.578858Z,87.77,78.07,86.57,1384.14
MACHINE-001,788,60.53588337782461,Warning,2025-10-21T11:33:07.578858Z,85.44,84.41,86.4,1496.07
MACHINE-001,789,60.48007218657598,Warning,2025-10-21T11:33:07.578858Z,87.89,91.12,73.37,1408.19
MACHINE-001,790,60.438592534988686,Warning,2025-10-21T11:33:07.578858Z,89.49,86.77,84.57,1371.78
MACHINE-001,791,60.3819486309387,Warning,2025-10-21T11:33:07.578858Z,88.34,79.94,89.21,1422.02
MACHINE-001,792,60.333508962442956,Warning,2025-10-21T11:33:07.578858Z,87.38,91.47,83.61,1482.01
MACHINE-001,793,60.289858273899995,Warning,2025-10-21T11:33:07.578858Z,86.57,89.85,83.56,1454.63
MACHINE-001,794,60.24408876467725,Warning,2025-10-21T11:33:07.578858Z,90.57,92.0,87.05,1398.42
MACHINE-001,795,60.18808997496704,Warning,2025-10-21T11:33:07.578858Z,91.84,81.54,85.92,1441.15
MACHINE-001,796,60.135974907351326,Warning,2025-10-21T11:33:07.578858Z,90.57,98.85,85.19,1454.51
MACHINE-001,797,60.08424061850901,Warning,2025-10-21T11:33:07.578858Z,85.62,86.48,83.77,1307.27
MACHINE-001,798,60.03095107394718,Warning,2025-10-21T11:33:07.579854Z,90.92,91.5,86.74,1482.31
MACHINE-001,799,59.98739552186523,Failure Imminent,2025-10-21T11:33:07.579854Z,86.8,95.67,77.88,1536.27
MACHINE-001,800,59.92847740544937,Failure Imminent,2025-10-21T11:33:07.579854Z,89.0,98.25,82.31,1446.62
MACHINE-001,801,59.87729204578577,Failure Imminent,2025-10-21T11:33:07.579854Z,89.07,95.95,81.35,1432.5
MACHINE-001,802,59.82410471823967,Failure Imminent,2025-10-21T11:33:07.579854Z,85.59,93.96,85.69,1336.84
MACHINE-001,803,59.76672222007696,Failure Imminent,2025-10-21T11:33:07.579854Z,88.99,84.57,79.99,1460.55
MACHINE-001,804,59.71386297229886,Failure Imminent,2025-10-21T11:33:07.579854Z,87.61,101.7,75.42,1484.84
MACHINE-001,805,59.657018375830354,Failure Imminent,2025-10-21T11:33:07.579854Z,87.76,93.09,81.88,1467.33
MACHINE-001,806,59.604653274201596,Failure Imminent,2025-10-21T11:33:07.579854Z,87.72,96.35,79.31,1437.92
MACHINE-001,807,59.54902610059767,Failure Imminent,2025-10-21T11:33:07.579854Z,90.15,83.8,81.78,1463.8
MACHINE-001,808,59.50826835333674,Failure Imminent,2025-10-21T11:33:07.579854Z,91.34,86.74,77.6,1470.35
MACHINE-001,809,59.449474977661325,Failure Imminent,2025-10-21T11:33:07.579854Z,84.69,92.73,87.31,1415.35
MACHINE-001,810,59.400668948388734,Failure Imminent,2025-10-21T11:33:07.579854Z,89.76,104.76,83.02,1321.88
MACHINE-001,811,59.36003712412682,Failure Imminent,2025-10-21T11:33:07.579854Z,88.8,93.66,82.62,1545.43
MACHINE-001,812,59.31499278219773,Failure Imminent,2025-10-21T11:33:07.579854Z,89.46,94.91,84.28,1448.5
MACHINE-001,813,59.25796431866114,Failure Imminent,2025-10-21T11:33:07.579854Z,89.1,90.41,80.62,1423.45
MACHINE-001,814,59.20912693572816,Failure Imminent,2025-10-21T11:33:07.579854Z,90.48,89.47,84.81,1388.65
MACHINE-001,815,59.15360226420884,Failure Imminent,2025-10-21T11:33:07.579854Z,88.48,98.71,86.56,1467.56
MACHINE-001,816,59.10387860722973,Failure Imminent,2025-10-21T11:33:07.579854Z,92.68,92.12,81.14,1317.5
MACHINE-001,817,59.05324623536933,Failure Imminent,2025-10-21T11:33:07.579854Z,88.77,97.04,91.8,1417.4
MACHINE-001,818,59.00499318777947,Failure Imminent,2025-10-21T11:33:07.579854Z,86.63,84.15,80.77,1420.2
MACHINE-001,819,58.94500098537212,Failure Imminent,2025-10-21T11:33:07.579854Z,86.82,97.31,85.81,1480.06
MACHINE-001,820,58.88588737398511,Failure Imminent,2025-10-21T11:33:07.579854Z,86.37,89.83,82.88,1438.2
MACHINE-001,821,58.84361276849271,Failure Imminent,2025-10-21T11:33:07.579854Z,92.16,85.38,81.07,1311.03
MACHINE-001,822,58.79273068057189,Failure Imminent,2025-10-21T11:33:07.579854Z,86.06,101.34,81.72,1502.67
MACHINE-001,823,58.74337068306936,Failure Imminent,2025-10-21T11:33:07.579854Z,88.7,88.54,78.1,1428.45
MACHINE-001,824,58.68459536103536,Failure Imminent,2025-10-21T11:33:07.579854Z,93.72,100.33,85.18,1448.07
MACHINE-001,825,58.62919632142661,Failure Imminent,2025-10-21T11:33:07.579854Z,87.89,92.33,83.76,1513.16
MACHINE-001,826,58.57462390284659,Failure Imminent,2025-10-21T11:33:07.579854Z,92.33,90.67,86.84,1484.82
MACHINE-001,827,58.51938114045645,Failure Imminent,2025-10-21T11:33:07.579854Z,92.44,93.84,84.78,1475.08
MACHINE-001,828,58.47189542316669,Failure Imminent,2025-10-21T11:33:07.579854Z,88.06,91.4,81.07,1461.48
MACHINE-001,829,58.416756444429105,Failure Imminent,2025-10-21T11:33:07.579854Z,88.18,84.99,86.75,1410.51
MACHINE-001,830,58.361202175167826,Failure Imminent,2025-10-21T11:33:07.579854Z,91.88,87.54,79.5,1585.36
MACHINE-001,831,58.315791284496655,Failure Imminent,2025-10-21T11:33:07.579854Z,91.73,91.11,81.1,1516.39
MACHINE-001,832,58.26528569218998,Failure Imminent,2025-10-21T11:33:07.579854Z,81.83,97.64,82.61,1423.64
MACHINE-001,833,58.21177953302791,Failure Imminent,2025-10-21T11:33:07.579854Z,91.9,88.99,84.65,1486.12
MACHINE-001,834,58.152497952319315,Failure Imminent,2025-10-21T11:33:07.579854Z,87.58,96.06,79.92,1355.13
MACHINE-001,835,58.11214801132987,Failure Imminent,2025-10-21T11:33:07.579854Z,87.1,87.7,78.39,1340.91
MACHINE-001,836,58.06293936263547,Failure Imminent,2025-10-21T11:33:07.579854Z,88.79,82.46,81.32,1283.3
MACHINE-001,837,58.015218735525536,Failure Imminent,2025-10-21T11:33:07.579854Z,90.16,89.92,84.46,1422.77
MACHINE-001,838,57.95965707301623,Failure Imminent,2025-10-21T11:33:07.579854Z,84.48,102.42,83.08,1493.86
MACHINE-001,839,57.91004982582548,Failure Imminent,2025-10-21T11:33:07.579854Z,91.65,93.88,80.35,1328.9
MACHINE-001,840,57.85911356021047,Failure Imminent,2025-10-21T11:33:07.579854Z,88.0,84.54,87.66,1476.9
MACHINE-001,841,57.800500254361644,Failure Imminent,2025-10-21T11:33:07.579854Z,84.06,90.49,88.44,1368.38
MACHINE-001,842,57.74616967088724,Failure Imminent,2025-10-21T11:33:07.579854Z,84.67,84.97,78.51,1415.72
MACHINE-001,843,57.69080147983964,Failure Imminent,2025-10-21T11:33:07.579854Z,85.71,89.5,79.5,1410.96
MACHINE-001,844,57.63147925134759,Failure Imminent,2025-10-21T11:33:07.579854Z,89.44,87.31,83.8,1348.19
MACHINE-001,845,57.57307486906324,Failure Imminent,2025-10-21T11:33:07.579854Z,86.22,93.94,82.82,1347.04
MACHINE-001,846,57.52379421453184,Failure Imminent,2025-10-21T11:33:07.579854Z,89.47,101.22,79.7,1460.52
MACHINE-001,847,57.46647863741292,Failure Imminent,2025-10-21T11:33:07.579854Z,87.57,94.43,85.4,1349.85
MACHINE-001,848,57.41596279810678,Failure Imminent,2025-10-21T11:33:07.579854Z,85.53,86.91,85.36,1252.64
MACHINE-001,849,57.36404391424365,Failure Imminent,2025-10-21T11:33:07.579854Z,84.5,103.05,79.63,1378.61
MACHINE-001,850,57.30845403931699,Failure Imminent,2025-10-21T11:33:07.579854Z,87.86,84.0,80.12,1396.5
MACHINE-001,851,57.26255950737891,Failure Imminent,2025-10-21T11:33:07.579854Z,87.82,101.28,82.77,1409.06
MACHINE-001,852,57.22068376016059,Failure Imminent,2025-10-21T11:33:07.579854Z,90.48,96.39,84.53,1445.72
MACHINE-001,853,57.178854516454265,Failure Imminent,2025-10-21T11:33:07.579854Z,83.29,100.59,82.41,1421.55
MACHINE-001,854,57.13453719667064,Failure Imminent,2025-10-21T11:33:07.579854Z,86.37,89.67,81.94,1306.63
MACHINE-001,855,57.089915858481824,Failure Imminent,2025-10-21T11:33:07.579854Z,86.01,77.61,77.27,1379.49
MACHINE-001,856,57.042425604792534,Failure Imminent,2025-10-21T11:33:07.579854Z,85.38,96.61,82.21,1408.37
MACHINE-001,857,56.992234095135665,Failure Imminent,2025-10-21T11:33:07.579854Z,87.44,98.18,84.07,1507.54
MACHINE-001,858,56.93791448852348,Failure Imminent,2025-10-21T11:33:07.579854Z,90.15,79.56,83.36,1469.06
MACHINE-001,859,56.8796566567288,Failure Imminent,2025-10-21T11:33:07.579854Z,89.48,87.4,77.24,1373.55
MACHINE-001,860,56.83275772111368,Failure Imminent,2025-10-21T11:33:07.579854Z,89.58,94.16,83.53,1474.36
MACHINE-001,861,56.774761172912264,Failure Imminent,2025-10-21T11:33:07.579854Z,89.25,101.69,82.6,1386.12
MACHINE-001,862,56.73185534384981,Failure Imminent,2025-10-21T11:33:07.579854Z,88.21,95.9,76.04,1527.94
MACHINE-001,863,56.67521398887534,Failure Imminent,2025-10-21T11:33:07.579854Z,89.85,102.14,87.39,1448.16
MACHINE-001,864,56.63192668914692,Failure Imminent,2025-10-21T11:33:07.580856Z,86.68,91.06,85.22,1393.73
MACHINE-001,865,56.58310277014066,Failure Imminent,2025-10-21T11:33:07.580856Z,89.91,87.61,86.79,1524.02
MACHINE-001,866,56.54020005183505,Failure Imminent,2025-10-21T11:33:07.580856Z,84.66,85.83,80.01,1375.23
MACHINE-001,867,56.4816109648201,Failure Imminent,2025-10-21T11:33:07.580856Z,91.79,87.71,86.42,1395.37
MACHINE-001,868,56.4406602893684,Failure Imminent,2025-10-21T11:33:07.580856Z,88.24,94.01,82.8,1467.26
MACHINE-001,869,56.39680138681854,Failure Imminent,2025-10-21T11:33:07.580856Z,90.66,86.96,84.89,1372.11
MACHINE-001,870,56.34876150498359,Failure Imminent,2025-10-21T11:33:07.580856Z,92.78,92.24,82.85,1446.56
MACHINE-001,871,56.29215728076577,Failure Imminent,2025-10-21T11:33:07.580856Z,88.15,103.43,79.37,1446.43
MACHINE-001,872,56.24080823296424,Failure Imminent,2025-10-21T11:33:07.580856Z,87.55,102.37,80.08,1401.72
MACHINE-001,873,56.183898742814556,Failure Imminent,2025-10-21T11:33:07.580856Z,86.77,101.79,83.95,1420.21
MACHINE-001,874,56.134566631303464,Failure Imminent,2025-10-21T11:33:07.580856Z,89.37,94.42,81.53,1444.17
MACHINE-001,875,56.07786960194513,Failure Imminent,2025-10-21T11:33:07.580856Z,89.35,106.92,79.44,1485.59
MACHINE-001,876,56.02848700226165,Failure Imminent,2025-10-21T11:33:07.580856Z,87.18,92.59,82.8,1356.41
MACHINE-001,877,55.98619002668622,Failure Imminent,2025-10-21T11:33:07.580856Z,87.9,92.19,79.8,1388.1
MACHINE-001,878,55.93845354762802,Failure Imminent,2025-10-21T11:33:07.580856Z,87.03,101.31,89.22,1521.14
MACHINE-001,879,55.89575775783434,Failure Imminent,2025-10-21T11:33:07.580856Z,86.84,102.65,82.73,1461.88
MACHINE-001,880,55.85201349187032,Failure Imminent,2025-10-21T11:33:07.580856Z,87.04,97.9,75.06,1367.69
MACHINE-001,881,55.79218944693198,Failure Imminent,2025-10-21T11:33:07.580856Z,84.75,97.24,83.67,1455.11
MACHINE-001,882,55.74578916864121,Failure Imminent,2025-10-21T11:33:07.580856Z,84.99,98.06,79.0,1410.18
MACHINE-001,883,55.688964001930515,Failure Imminent,2025-10-21T11:33:07.580856Z,86.98,110.23,84.68,1422.18
MACHINE-001,884,55.635480996266764,Failure Imminent,2025-10-21T11:33:07.580856Z,90.78,92.09,78.36,1469.73
MACHINE-001,885,55.576502692492234,Failure Imminent,2025-10-21T11:33:07.580856Z,89.65,93.08,86.64,1443.04
MACHINE-001,886,55.53225593474014,Failure Imminent,2025-10-21T11:33:07.580856Z,90.21,76.01,84.47,1365.83
MACHINE-001,887,55.48462807482292,Failure Imminent,2025-10-21T11:33:07.580856Z,92.21,97.46,85.94,1456.6
MACHINE-001,888,55.43338390818596,Failure Imminent,2025-10-21T11:33:07.580856Z,91.07,103.08,87.77,1407.56
MACHINE-001,889,55.391048439965694,Failure Imminent,2025-10-21T11:33:07.580856Z,89.16,97.81,80.81,1476.41
MACHINE-001,890,55.34367491490888,Failure Imminent,2025-10-21T11:33:07.580856Z,87.1,86.51,82.69,1374.8
MACHINE-001,891,55.29242258941875,Failure Imminent,2025-10-21T11:33:07.580856Z,87.21,105.36,78.44,1314.34
MACHINE-001,892,55.23262627071351,Failure Imminent,2025-10-21T11:33:07.580856Z,89.34,90.69,78.63,1265.26
MACHINE-001,893,55.18527202921074,Failure Imminent,2025-10-21T11:33:07.580856Z,82.23,94.59,83.33,1459.11
MACHINE-001,894,55.13006072592239,Failure Imminent,2025-10-21T11:33:07.580856Z,94.5,90.04,82.54,1535.72
MACHINE-001,895,55.08897184112036,Failure Imminent,2025-10-21T11:33:07.580856Z,88.27,80.56,80.8,1383.74
MACHINE-001,896,55.04500941808538,Failure Imminent,2025-10-21T11:33:07.580856Z,91.19,99.83,82.34,1398.65
MACHINE-001,897,54.99443716612067,Failure Imminent,2025-10-21T11:33:07.580856Z,91.59,97.72,85.64,1430.64
MACHINE-001,898,54.95314412070364,Failure Imminent,2025-10-21T11:33:07.580856Z,90.88,97.35,75.67,1323.1
MACHINE-001,899,54.8997946881767,Failure Imminent,2025-10-21T11:33:07.580856Z,85.21,98.11,74.02,1449.05
MACHINE-001,900,54.850175787082605,Failure Imminent,2025-10-21T11:33:07.580856Z,88.83,91.74,80.69,1452.74
MACHINE-001,901,54.80671741071937,Failure Imminent,2025-10-21T11:33:07.580856Z,84.25,93.97,80.34,1306.58
MACHINE-001,902,54.761139487111905,Failure Imminent,2025-10-21T11:33:07.580856Z,91.85,97.52,81.37,1381.71
MACHINE-001,903,54.71314862957426,Failure Imminent,2025-10-21T11:33:07.580856Z,91.16,98.86,84.86,1459.97
MACHINE-001,904,54.666359018524716,Failure Imminent,2025-10-21T11:33:07.580856Z,90.1,97.31,82.14,1351.47
MACHINE-001,905,54.61556737548295,Failure Imminent,2025-10-21T11:33:07.580856Z,89.36,93.22,79.41,1470.11
MACHINE-001,906,54.560230250154,Failure Imminent,2025-10-21T11:33:07.580856Z,90.88,81.23,81.98,1375.68
MACHINE-001,907,54.515878974854644,Failure Imminent,2025-10-21T11:33:07.580856Z,90.94,105.0,77.04,1501.35
MACHINE-001,908,54.47023651659239,Failure Imminent,2025-10-21T11:33:07.580856Z,87.74,103.05,93.0,1448.72
MACHINE-001,909,54.427105251567845,Failure Imminent,2025-10-21T11:33:07.580856Z,85.98,83.03,80.75,1426.99
MACHINE-001,910,54.367207839324905,Failure Imminent,2025-10-21T11:33:07.580856Z,88.62,97.56,77.02,1420.08
MACHINE-001,911,54.32155558266779,Failure Imminent,2025-10-21T11:33:07.580856Z,92.52,99.86,83.66,1445.44
MACHINE-001,912,54.279842472672065,Failure Imminent,2025-10-21T11:33:07.580856Z,88.05,98.82,77.89,1445.4
MACHINE-001,913,54.23821961294908,Failure Imminent,2025-10-21T11:33:07.580856Z,89.36,107.57,84.98,1394.05
MACHINE-001,914,54.19084993744449,Failure Imminent,2025-10-21T11:33:07.580856Z,84.47,89.3,85.72,1473.26
MACHINE-001,915,54.15073069921731,Failure Imminent,2025-10-21T11:33:07.580856Z,92.9,93.87,81.47,1439.7
MACHINE-001,916,54.09886626805834,Failure Imminent,2025-10-21T11:33:07.580856Z,84.55,89.51,81.43,1437.06
MACHINE-001,917,54.054765778227036,Failure Imminent,2025-10-21T11:33:07.580856Z,87.67,89.07,83.61,1368.32
MACHINE-001,918,54.00530114517107,Failure Imminent,2025-10-21T11:33:07.580856Z,88.49,80.69,80.39,1379.29
MACHINE-001,919,53.95163033636461,Failure Imminent,2025-10-21T11:33:07.580856Z,86.18,87.69,80.34,1477.36
MACHINE-001,920,53.89278242868373,Failure Imminent,2025-10-21T11:33:07.580856Z,93.54,90.03,79.89,1506.81
MACHINE-001,921,53.834126002576625,Failure Imminent,2025-10-21T11:33:07.580856Z,86.6,93.34,82.01,1276.52
MACHINE-001,922,53.77832767744085,Failure Imminent,2025-10-21T11:33:07.580856Z,88.36,100.33,79.45,1408.85
MACHINE-001,923,53.72762500797999,Failure Imminent,2025-10-21T11:33:07.580856Z,85.79,87.42,78.05,1305.1
MACHINE-001,924,53.67075789314667,Failure Imminent,2025-10-21T11:33:07.580856Z,91.46,89.11,78.87,1473.94
MACHINE-001,925,53.61893299462739,Failure Imminent,2025-10-21T11:33:07.580856Z,90.98,93.92,78.83,1380.4
MACHINE-001,926,53.57821705835733,Failure Imminent,2025-10-21T11:33:07.580856Z,91.85,105.24,78.23,1528.1
MACHINE-001,927,53.53321330835842,Failure Imminent,2025-10-21T11:33:07.580856Z,91.43,95.31,87.5,1453.1
MACHINE-001,928,53.48795978637251,Failure Imminent,2025-10-21T11:33:07.580856Z,87.38,102.74,83.38,1427.36
MACHINE-001,929,53.429365296221974,Failure Imminent,2025-10-21T11:33:07.580856Z,92.29,103.81,84.97,1518.22
MACHINE-001,930,53.375736118390606,Failure Imminent,2025-10-21T11:33:07.581855Z,88.81,91.9,80.11,1561.23
MACHINE-001,931,53.32482278394038,Failure Imminent,2025-10-21T11:33:07.581855Z,88.15,97.6,85.3,1282.5
MACHINE-001,932,53.270281366265024,Failure Imminent,2025-10-21T11:33:07.581855Z,93.6,99.19,79.71,1561.46
MACHINE-001,933,53.22069428752505,Failure Imminent,2025-10-21T11:33:07.581855Z,91.23,99.34,74.71,1352.79
MACHINE-001,934,53.176797486992164,Failure Imminent,2025-10-21T11:33:07.581855Z,92.49,96.95,76.3,1448.79
MACHINE-001,935,53.12219703452958,Failure Imminent,2025-10-21T11:33:07.581855Z,89.99,92.25,82.23,1509.05
MACHINE-001,936,53.079882842746166,Failure Imminent,2025-10-21T11:33:07.581855Z,89.5,101.54,79.04,1381.2
MACHINE-001,937,53.03049647950503,Failure Imminent,2025-10-21T11:33:07.581855Z,89.93,96.31,76.26,1268.43
MACHINE-001,938,52.97305491259789,Failure Imminent,2025-10-21T11:33:07.581855Z,89.21,102.83,88.87,1466.93
MACHINE-001,939,52.92531757469667,Failure Imminent,2025-10-21T11:33:07.581855Z,94.86,96.91,73.97,1496.39
MACHINE-001,940,52.880912081536884,Failure Imminent,2025-10-21T11:33:07.581855Z,91.02,99.75,80.49,1509.65
MACHINE-001,941,52.82310467302292,Failure Imminent,2025-10-21T11:33:07.581855Z,93.46,95.27,77.43,1349.7
MACHINE-001,942,52.77524741821738,Failure Imminent,2025-10-21T11:33:07.581855Z,92.08,94.3,78.05,1398.8
MACHINE-001,943,52.7262325024631,Failure Imminent,2025-10-21T11:33:07.581855Z,86.65,100.71,80.89,1383.73
MACHINE-001,944,52.68603241244001,Failure Imminent,2025-10-21T11:33:07.581855Z,83.61,92.77,82.56,1460.17
MACHINE-001,945,52.62867217025994,Failure Imminent,2025-10-21T11:33:07.581855Z,91.63,91.95,80.96,1286.91
MACHINE-001,946,52.572795897282205,Failure Imminent,2025-10-21T11:33:07.581855Z,89.66,91.3,79.2,1267.61
MACHINE-001,947,52.52840950905436,Failure Imminent,2025-10-21T11:33:07.581855Z,94.54,110.4,75.67,1339.83
MACHINE-001,948,52.48006236151487,Failure Imminent,2025-10-21T11:33:07.581855Z,88.18,83.32,75.68,1562.75
MACHINE-001,949,52.43439277749132,Failure Imminent,2025-10-21T11:33:07.581855Z,91.06,91.33,84.42,1371.96
MACHINE-001,950,52.38220504810574,Failure Imminent,2025-10-21T11:33:07.581855Z,88.62,103.9,83.48,1387.23
MACHINE-001,951,52.33922922819384,Failure Imminent,2025-10-21T11:33:07.581855Z,87.88,99.71,81.02,1320.42
MACHINE-001,952,52.295733965540215,Failure Imminent,2025-10-21T11:33:07.581855Z,91.2,84.63,86.78,1557.89
MACHINE-001,953,52.25518451674755,Failure Imminent,2025-10-21T11:33:07.581855Z,92.69,95.79,86.91,1376.97
MACHINE-001,954,52.20414394536774,Failure Imminent,2025-10-21T11:33:07.581855Z,84.36,85.77,78.59,1346.89
MACHINE-001,955,52.152287840093294,Failure Imminent,2025-10-21T11:33:07.581855Z,94.87,102.42,77.31,1368.24
MACHINE-001,956,52.10944824715177,Failure Imminent,2025-10-21T11:33:07.581855Z,88.94,89.01,84.68,1266.02
MACHINE-001,957,52.052313897686446,Failure Imminent,2025-10-21T11:33:07.581855Z,91.7,104.69,82.94,1439.57
MACHINE-001,958,51.999596395868,Failure Imminent,2025-10-21T11:33:07.581855Z,86.64,98.01,88.79,1374.64
